Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Guinea,GIN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.99381626,55.92983771,55.88828515,55.86682003,55.83218414,55.80353901,55.79158179,55.77003448,55.73955102,55.69085769,55.60994175,55.49009741,55.33399236,55.14976899,54.94180779,54.71078889,54.46013367,54.19550364,53.93072998,53.68431825,53.46770761,53.28641394,53.13320394,53.00326653,52.89786464,52.81586918,52.75538424,52.70610009,52.65565588,52.58681831,52.51754872,52.45104813,52.36384652,52.27782978,52.18599947,52.1124054,52.05715933,51.7584793,51.44906143,51.3332288,51.15373347,50.78694748,50.59089074,50.71358144,50.81485145,50.86251451,50.95290886,51.1467712,51.38420099,51.62588051,51.87025675,52.13738445,52.41766061,52.6752448,52.92878694,53.19300387,53.4407394,53.66387449,53.88822343,54.13708904,54.41095227,54.69905466,54.99922911,55.31600223,55.64372657
"Gambia, The",GMB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.3164552,56.49279828,56.58572576,56.51060666,56.2484364,55.97108464,55.77098754,55.60780169,55.47470163,55.3570044,55.25114242,55.14499766,55.03313107,54.92319379,54.66876597,54.27445184,53.87806443,53.47476656,53.06684275,52.65526305,52.23637037,51.80020172,51.36574807,50.93156288,50.67027522,50.58873595,50.51321588,50.4485869,50.39444504,50.34673694,50.3027177,50.26964641,50.23955062,50.20359906,50.10823185,49.97150625,49.88306918,49.86076147,49.89814719,49.99470256,50.14399507,50.33284036,50.5551247,50.80696356,51.08117718,51.37375475,51.67382732,51.97314378,52.27378246,52.57131941,52.84459207,53.07179438,53.25441383,53.42675548,53.62413884,53.83424986,54.05278422,54.29344088,54.56413733,54.86034115,55.18968921,55.55472524,55.92582127,56.29128873,56.67377117
Guinea-Bissau,GNB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,59.10228389,58.81539555,58.17788401,57.47357707,56.26623713,54.79234546,53.83867739,53.65704705,53.95618936,53.91258747,53.86501598,53.7977604,53.69059501,53.96355478,53.96277912,53.44987296,52.5617968,51.47626112,50.4193221,50.15261612,50.20556431,49.89355218,49.59293882,49.32842068,49.12497637,48.993397,48.93137081,48.9309903,48.97750783,49.05968378,49.18249981,49.41699983,49.71391782,49.94576123,50.14553165,50.3766018,50.64326846,50.93188165,51.2105754,51.47912835,51.75937778,52.0394078,52.30385304,52.5506405,52.79522067,53.01575617,53.20297251,53.38602626,53.57797715,53.78055356,53.98294694,54.17276479,54.3539743,54.53483045,54.7248973,54.93660215,55.17102932,55.44370579,55.75689944,56.08811016,56.43959657,56.81124555,57.20495894,57.61508058,58.02222907
Equatorial Guinea,GNQ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.93045386,55.69680115,55.48261419,55.28561188,55.24872192,55.3660164,55.48745486,55.59468257,55.65354706,55.58723352,55.42575973,55.26801809,55.13397185,55.00485475,54.85534984,54.67321289,54.445336,54.22737997,54.05009574,53.88686298,53.74276573,53.60319735,53.46622535,53.94814812,54.80906387,55.28807123,55.42851566,55.32303643,55.08812672,54.80983826,54.52101528,54.24035106,53.98065666,53.74974294,53.56919537,53.45694237,53.40796506,53.41355794,53.46530023,53.6030419,53.93869289,54.46641297,55.09457277,55.75768477,56.38439789,56.887352,57.26960255,57.58355823,57.84879164,58.07996668,58.28111531,58.39183209,58.42635736,58.44662603,58.4350929,58.40955814,58.39362652,58.39692959,58.44946431,58.57346257,58.62199044,58.64384335,58.75436987,58.89224048,59.02664521
Greece,GRC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.12830367,66.1152442,66.15179711,66.26055635,66.35993265,66.04792567,65.6321804,65.55709882,65.39092997,65.10988105,64.62936408,64.24377385,64.19838208,64.14044123,64.07775732,64.09477622,64.07411119,63.95997165,63.85037689,63.8983284,63.83296624,63.74833639,64.01919904,64.41946234,64.85976445,65.25576721,65.6069513,65.97900476,66.35186388,66.72623778,66.95723746,66.99548854,67.00906076,67.03710033,67.07400576,67.14597436,67.22585827,67.28532125,67.30628775,67.26433441,67.15192066,66.99829805,66.84436326,66.7494652,66.70058198,66.67650154,66.6821077,66.70147346,66.65381707,66.48304939,66.2088808,65.8451125,65.44031332,65.04824851,64.71565912,64.43612259,64.16361128,63.92364891,63.7348406,63.5769464,63.43627367,63.13834761,62.92357824,62.93018726,62.84082716
Grenada,GRD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,48.79940462,48.90308437,49.01634241,49.11055095,49.38216039,49.28696344,48.87053296,48.79315971,48.90418292,49.18460967,49.63064198,50.12367205,50.61198457,51.15567555,51.71675018,52.26851191,52.78777853,53.26049424,53.67506191,54.0077495,54.24538281,54.74631055,55.68452113,56.67259974,57.52476492,58.25711937,58.87509621,59.3723725,59.73135588,59.94521819,60.01830787,59.95704067,59.78159771,59.52169327,59.22045813,58.90833646,58.64185726,58.47654414,58.41437991,58.455686,58.59461522,59.19092113,60.21336753,61.23856581,62.22918429,63.15379393,63.99084755,64.72722502,65.36169023,65.90504611,66.35868299,66.67573765,66.89721524,67.10328055,67.31752408,67.5673201,67.72865456,67.83901315,67.96120701,68.03283282,68.11399249,68.20439207,68.25844859,68.28349604,68.31943348
Greenland,GRL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.07964616,53.68225753,53.33814403,52.93421346,52.48390868,51.98993685,51.95536317,52.44036476,52.96338285,53.47440923,53.98768283,54.69569892,55.68792585,56.83452488,58.14034799,59.62396917,61.33370975,63.01175761,64.48276902,65.83469763,67.16855749,68.51641906,69.73256199,70.72180422,71.41119337,71.76805548,71.83635873,71.67445246,71.33459247,70.90613278,70.35978465,69.76157788,69.21959356,68.71329035,68.23946188,67.9232443,67.80121074,67.74302801,67.73702348,67.81995208,68.00839731,68.27923632,68.59626802,68.91290752,69.21968492,69.52387642,69.82463851,70.09263499,70.29879459,70.45902887,70.6603432,70.87860367,71.03455564,71.13761435,71.18366475,71.17331001,71.12163536,71.02156195,70.8561085,70.58965124,70.282367,69.97136051,69.61806021,69.07774152,68.38796909
Guatemala,GTM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.14429635,51.03948664,50.99415138,51.02172979,51.10310746,51.18958377,51.27379746,51.37345642,51.48311052,51.57957429,51.65379508,51.68603749,51.68338119,51.65568603,51.67215693,51.73650956,51.79107322,51.82524385,51.82385704,51.80366234,51.75814513,51.68689509,51.54984482,51.40586625,51.34040762,51.31569477,51.29658481,51.26885369,51.2357979,51.21462528,51.22783144,51.25655649,51.30420368,51.37777147,51.45148696,51.5374,51.65439894,51.80382371,52.0026178,52.22528039,52.42104956,52.62871507,52.90938359,53.26905182,53.69107255,54.15363066,54.64536509,55.16119935,55.69887753,56.25463443,56.82200397,57.38883503,57.93834534,58.46648259,58.96672082,59.43592694,59.89611685,60.3424312,60.76069925,61.18068482,61.65020642,62.15686822,62.65607949,63.12751218,63.57353728
Guam,GUM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.12615515,57.49924625,57.31393244,57.46787403,57.81829279,58.21403233,58.5334628,58.73705716,58.85493656,58.91822764,58.96452215,59.11193646,59.42139302,59.86822323,60.41139061,60.98761319,61.49101477,61.89664853,62.27169464,62.55731095,62.74394977,62.95016917,63.25025278,63.65999063,64.19694565,64.82337159,65.39780805,65.84051102,66.13428514,66.22336607,66.01111031,65.64946641,65.35209303,65.12339216,64.96525606,64.84677234,64.74753482,64.68696301,64.64985887,64.60398385,64.5087933,64.38469096,64.30459292,64.29676988,64.39003843,64.58107085,64.83417152,65.1191708,65.38236377,65.56028958,65.66929796,65.74548315,65.76845497,65.72350444,65.60162189,65.40088354,65.12709039,64.78194385,64.3710486,63.90506032,63.4011273,62.89042937,62.37165516,61.86305039,61.41485424
Guyana,GUY,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,49.75023852,49.44487167,49.12114238,48.87911499,48.72889977,48.68270648,48.74180312,48.89870469,49.14232642,49.45868983,49.77234385,50.06791438,50.37786639,50.7120919,51.08653606,51.49095846,51.9210957,52.36596657,52.82149609,53.2801255,53.70961056,54.25083408,54.93873851,55.63938749,56.33255438,56.99437572,57.60248041,58.13356663,58.57053814,58.90834785,59.15573345,59.34485152,59.499994,59.61980943,59.69637011,59.72764583,59.72175836,59.68577012,59.63294222,59.58719815,59.56922566,59.59913797,59.70383106,59.90507161,60.20745838,60.60126374,61.08299905,61.60772031,62.12920244,62.65486761,63.17742989,63.6643557,64.01137094,64.2139592,64.35054871,64.41535832,64.40983409,64.33530671,64.80783723,64.94685297,64.5321286,64.47806328,64.37453523,64.19720144,64.1045186
High income,HIC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.65770512,62.48768443,62.53725167,62.63998584,62.76972762,62.88329662,62.99283423,63.09440203,63.18951772,63.35033703,63.53276194,63.71676608,63.89249004,64.09067656,64.29943234,64.51496884,64.74501824,64.95390116,65.14526581,65.33166421,65.52645199,65.75939654,66.01913456,66.28318333,66.50337664,66.65937079,66.77824143,66.86347615,66.89683181,66.90640306,66.91463973,66.90886008,66.89489296,66.89439411,66.90819257,66.96633251,67.05770579,67.15354666,67.28793171,67.43785423,67.55668666,67.64982735,67.73193394,67.80419493,67.85886209,67.89829793,67.92820852,67.94981302,67.95033501,67.92208807,67.88787058,67.76995312,67.52308684,67.23964222,66.94193002,66.66170725,66.40078988,66.12175906,65.85262753,65.6077604,65.38208914,65.17855282,65.0412833,64.90010017,64.72734148
"Hong Kong SAR, China",HKG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.67687882,54.9775365,51.78138611,48.02127694,53.58884653,59.09372272,58.90621165,53.40112684,49.00726741,53.61368014,57.38900285,59.70387563,60.8272161,61.79462885,62.78293056,63.77495337,64.73205839,65.66902997,66.62021172,67.49067274,68.17951453,68.58849085,68.78538528,68.9414628,69.08324882,69.18679655,69.32368058,69.53717042,69.76005089,69.97484376,70.16807728,70.3426151,70.50775524,70.67272025,70.85798918,71.05215252,71.19928015,71.3137812,71.44947096,71.64305067,71.90849534,72.11019364,72.230134,72.42088079,72.7373559,73.14622914,73.56710849,73.89553953,74.14037811,74.3585379,74.57288953,74.6727744,74.48716932,74.09515806,73.60946966,73.07637459,72.5100177,71.87595682,71.22397513,70.56449981,69.89757532,69.16249983,68.40440857,67.65571847,66.82503003
Honduras,HND,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,49.76002153,49.44257905,49.17808342,48.98539052,48.89092605,48.86842747,48.86528071,48.88181102,48.91796611,48.96678767,49.01939114,49.07267863,49.12273497,49.16835176,49.30968929,49.44903819,49.47970181,49.48696609,49.4868225,49.49541236,49.52286894,49.57343313,49.64571953,49.73497943,49.83669062,49.95388406,50.09146083,50.24385991,50.37058082,50.50117843,50.70072451,50.95527882,51.24061675,51.54507934,51.86288747,52.18860947,52.52014159,52.85852015,53.2317261,53.60719217,53.95204836,54.30924536,54.70311868,55.13280752,55.58770458,56.0728433,56.59410445,57.14416267,57.71327038,58.29350632,58.88145027,59.46870957,60.03973689,60.59247222,61.13234153,61.66530173,62.1810796,62.65978796,63.0886349,63.47089321,63.82548372,64.15406443,64.44698005,64.71112653,64.96107158
Heavily indebted poor countries (HIPC),HPC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.81237173,53.70203036,53.58671744,53.44658774,53.29131307,53.13724594,52.98616712,52.83965758,52.69697583,52.55616073,52.41158154,52.25815514,52.093777,51.9376339,51.81572998,51.71390316,51.60043779,51.48651245,51.40581888,51.33225266,51.24101257,51.1517792,51.09223968,51.07694822,51.06916638,51.05684399,51.04978098,51.04468473,51.03271094,51.01364214,51.00120457,51.02417519,51.06954059,51.09277199,51.17929844,51.24849823,51.17154065,51.08591293,51.09865052,51.15547064,51.21333319,51.27834857,51.34767453,51.4291754,51.51865616,51.60507161,51.68737466,51.78400439,51.91904206,52.07816096,52.24147245,52.42050737,52.60304746,52.79001569,52.99301753,53.20690017,53.44858352,53.71028104,53.95622632,54.18529836,54.4293369,54.69070842,54.95327267,55.21972624,55.47972164
Croatia,HRV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.72466635,65.70050814,65.7278801,65.84911388,66.01463839,66.18496468,66.36363543,66.56502137,66.81026781,67.09517147,67.37717872,67.55635176,67.60299438,67.58479972,67.53757703,67.47997713,67.42434516,67.36589646,67.30016004,67.26522755,67.37755676,67.68558175,68.08544011,68.43646056,68.59291528,68.56638198,68.52228601,68.52484933,68.54541335,68.57456828,68.60188347,68.577095,68.51948332,68.46326201,68.39452304,68.27866847,68.09780551,67.88921865,67.65961467,67.42432775,67.16685878,66.95387397,66.82484933,66.75894179,66.73482511,66.68382034,66.67625933,66.65963462,66.63156903,66.68961048,66.82890639,66.91002713,66.84331805,66.71378625,66.48716583,66.14626164,65.76357202,65.29375858,64.76508049,64.28278911,63.88205186,63.51929236,63.2143699,63.04607762,62.88902221
Haiti,HTI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.08468804,56.01238168,55.91345357,55.82810744,55.72320394,55.60055168,55.50328531,55.41690746,55.34039657,55.27488199,55.22359755,55.18120013,55.13265009,55.07678923,55.01829293,54.95350098,54.88417783,54.81449487,54.74982323,54.69741756,54.65167962,54.60610878,54.55983332,54.51281579,54.46459436,54.41337571,54.36604568,54.33039481,54.30599769,54.29680377,54.30649998,54.3403745,54.40950563,54.51475819,54.65040633,54.81043024,54.99383916,55.20296658,55.43778085,55.69705725,55.97589397,56.28406047,56.63124194,57.00873234,57.42019063,57.85623609,58.2863979,58.69798628,59.08705531,59.45130442,59.83967736,60.22278986,60.56448357,60.90588648,61.2428524,61.57506221,61.88588868,62.16618995,62.43317533,62.69723821,62.96479639,63.2427589,63.5267889,63.80964783,64.10614109
Hungary,HUN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.64504145,65.5963561,65.68596786,65.89739465,66.09868276,66.3161728,66.51398182,66.63687937,66.81776661,67.19475462,67.62161223,67.90268803,67.93900429,67.78061827,67.43083188,66.91038749,66.37532786,65.81215468,65.28937857,64.85957363,64.67014478,64.82864701,65.186659,65.67140849,65.97944149,65.98673685,65.89954732,65.81503479,65.78271258,65.97471476,66.36501796,66.71334635,67.01961071,67.29036379,67.49706019,67.63073116,67.75531232,67.88736289,67.97812347,68.09091239,68.25309443,68.45578551,68.61137418,68.71620264,68.82868186,68.91087918,68.97479916,68.98556684,68.9394226,68.85116731,68.8006623,68.73223936,68.53149,68.23523172,67.85032651,67.45285775,67.05021196,66.6846693,66.32424303,65.84745996,65.35166345,65.02971642,64.84185159,64.69545877,64.60542172
IBRD only,IBD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.38867719,56.3285044,56.17055784,55.82340957,55.55456861,55.45665502,55.43472274,55.534858,55.64291215,55.71306207,55.84355029,55.96572937,56.12539539,56.29056043,56.36257368,56.41611917,56.48246555,56.72386338,57.23699888,57.75550192,58.19034566,58.61162675,58.9705634,59.35249559,59.77472766,60.15683041,60.48722683,60.74867454,60.9816505,61.17409488,61.30704175,61.44895598,61.6156971,61.78659652,61.99085356,62.24537466,62.55218754,62.92276535,63.31769278,63.71653381,64.13061285,64.56554626,65.02561674,65.47491972,65.91812493,66.36824495,66.75238301,67.04701321,67.30114744,67.51911425,67.70253707,67.83646072,67.90421302,67.92949288,67.91682179,67.87420641,67.81242892,67.71640072,67.62861018,67.56523005,67.54137715,67.59370141,67.65845292,67.73494453,67.8788987
IDA & IBRD total,IBT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.07021567,55.98999712,55.82806064,55.50566522,55.24348158,55.12525332,55.07407114,55.12565414,55.18627485,55.21752986,55.30030561,55.3787529,55.48701694,55.60054116,55.64198214,55.6714498,55.71237099,55.89699219,56.30331384,56.71329638,57.05774855,57.38970609,57.66756468,57.96383415,58.29032264,58.58557062,58.84449384,59.05121109,59.23742718,59.39122935,59.49887723,59.61777001,59.75338985,59.88995371,60.06399598,60.28084765,60.53134692,60.835382,61.16823051,61.50639659,61.85528671,62.21532024,62.58429279,62.94173065,63.29732029,63.65725924,63.96435457,64.20416752,64.41044224,64.58516702,64.73356593,64.84421664,64.90277961,64.92662204,64.92389258,64.90443841,64.87852258,64.83003809,64.78703671,64.7632162,64.77211183,64.83933029,64.91742744,65.00807903,65.15102766
IDA total,IDA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.54533253,54.39072911,54.22177208,54.01840886,53.79143221,53.58371192,53.4013695,53.2348358,53.08454058,52.94493305,52.81626018,52.69912201,52.58108106,52.47572408,52.39867628,52.34102912,52.29087841,52.24907598,52.21733897,52.19414138,52.19052242,52.18146969,52.1598705,52.14514268,52.12310911,52.11393317,52.13574099,52.17611266,52.23042819,52.28932653,52.35937933,52.45489663,52.54813906,52.64052158,52.78733634,52.9512163,53.08346911,53.23359012,53.43206198,53.64486056,53.85863165,54.05704054,54.21913897,54.37469084,54.54624923,54.72083369,54.89634897,55.0870031,55.26545056,55.42544825,55.58557068,55.74066538,55.87544085,55.98331402,56.1018508,56.24624263,56.42417414,56.61352598,56.80368429,57.00125392,57.21683057,57.44555909,57.67981585,57.92373501,58.17317738
IDA blend,IDB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.01414869,54.82788682,54.60320536,54.32108897,53.99786606,53.6973415,53.43655844,53.20367531,53.00155717,52.82962233,52.6881755,52.56186763,52.45243678,52.36969132,52.30670432,52.26356264,52.22532376,52.19397108,52.16759988,52.16448584,52.26095707,52.34887575,52.32470857,52.23797022,52.11702405,52.02073715,51.9660037,51.92861337,51.91171639,51.91781636,51.96728438,52.03316896,52.03570495,52.06032804,52.16170536,52.30392437,52.49778595,52.72684897,52.98209581,53.23319687,53.48236876,53.72952396,53.93203817,54.1241002,54.34835592,54.57470724,54.78460674,55.00152643,55.20760435,55.38375473,55.53201177,55.64484616,55.72241675,55.78342991,55.85136089,55.93098282,56.03972765,56.19437309,56.38555969,56.59486952,56.84413234,57.1291911,57.41065187,57.69481135,58.02309959
Indonesia,IDN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.79695404,57.46440056,57.08858072,56.67057523,56.20491162,55.71535371,55.26218312,54.87876042,54.5909929,54.39563658,54.27461339,54.22320701,54.22992562,54.28229236,54.38951289,54.54671671,54.73734229,54.96183773,55.20931134,55.4784683,55.78258345,56.12642105,56.49488141,56.87733056,57.28138386,57.72210013,58.19981223,58.68728647,59.16638616,59.62586481,60.08105347,60.53331143,60.97545784,61.42271054,61.866264,62.29286225,62.69521793,63.08072252,63.46106851,63.83900446,64.18448513,64.46907069,64.71839525,64.9657467,65.20860117,65.41010644,65.58038902,65.73274023,65.87771866,66.03658149,66.19627448,66.34594391,66.49154462,66.64715484,66.80741624,66.95248981,67.07779804,67.19828662,67.31410022,67.42236737,67.55767129,67.73783598,67.90126677,68.01682022,68.11360175
